,id,title,image_url,recipe_url,rating_avg,rating_val,total_time,category,cuisine,ingredients
2729,2730,"Steak, sweet potato fries and baked onion rings",https://food-images.files.bbci.co.uk/food/recipes/steak_sweet_potato_fries_67324_16x9.jpg,https://www.bbc.co.uk/food/recipes/steak_sweet_potato_fries_67324,4.5,2,90,Main course, ,"beef tenderloin, onion, sweet potato, salad leaves, vegetable oil, egg, black pepper, cumin, smoked paprika, cayenne pepper, breadcrumbs, plain flour"
2730,2731,Steamed bao buns with spicy cauliflower,https://food-images.files.bbci.co.uk/food/recipes/steamed_bao_buns_with_13064_16x9.jpg,https://www.bbc.co.uk/food/recipes/steamed_bao_buns_with_13064,4.4,10,180,Main course,Chinese,"garlic, chilli pepper, carrot, spring onion, cauliflower, sesame oil, milk, caster sugar, baking powder, brown sugar, yeast, salt, ginger, tamari, mayonnaise, sesame seeds, plain flour"
2731,2732,Steamed Cantonese-style fish with spicy noodles,https://food-images.files.bbci.co.uk/food/recipes/steamedcantonesestyl_66273_16x9.jpg,https://www.bbc.co.uk/food/recipes/steamedcantonesestyl_66273,3,4,60,Main course,Chinese,"cod, garlic, spring onion, chilli oil, peanut oil, sesame oil, peanut butter, salt, ginger, coriander, vinegar, soy sauce, chilli sauce"
2732,2733,Steamed chilli soy tofu,https://food-images.files.bbci.co.uk/food/recipes/chillisoytofu_13912_16x9.jpg,https://www.bbc.co.uk/food/recipes/chillisoytofu_13912,5,1,60,Light meals & snacks,Chinese,"chilli pepper, spring onion, sesame oil, coriander, soy sauce, oyster sauce, tofu, white rice"
2733,2734,Steamed chocolate and clementine sponge with orange sauce,https://ichef.bbci.co.uk/images/ic/640xn/p01sdkbf.jpg,https://www.bbc.co.uk/food/recipes/steamed_chocolate_and_85693,4,1,150,Desserts,British,"clementine, orange juice, egg, crème fraîche, caster sugar, baking powder, self-raising flour, vanilla pod, cocoa powder, salt, orange liqueur, butter"
2734,2735,Steamed ginger fish served with egg-fried rice,https://food-images.files.bbci.co.uk/food/recipes/steamedgingerfishser_79921_16x9.jpg,https://www.bbc.co.uk/food/recipes/steamedgingerfishser_79921,3,2,60,Main course,Chinese,"cod, orange, lemon, spring onion, olive oil, peanut oil, sesame oil, egg, black pepper, salt, ginger, basil, soy sauce, white rice"
2735,2736,Steamed lemon sponge puddings with custard,https://food-images.files.bbci.co.uk/food/recipes/steamed_lemon_sponge_90062_16x9.jpg,https://www.bbc.co.uk/food/recipes/steamed_lemon_sponge_90062,4.833333333,6,60,Desserts,British,"lemon, lemon juice, egg, milk, cornflour, caster sugar, baking powder, self-raising flour, vanilla pod, golden syrup, butter"
2736,2737,Steamed mussels,https://food-images.files.bbci.co.uk/food/recipes/steamedmussels_76585_16x9.jpg,https://www.bbc.co.uk/food/recipes/steamedmussels_76585,5,1,40,Main course,Chinese,"mussels, garlic, chilli pepper, spring onion, peanut oil, ginger, coriander, soy sauce, dry sherry"
2737,2738,Steamed syrup sponge pudding,https://food-images.files.bbci.co.uk/food/recipes/steamed_syrup_sponge_86564_16x9.jpg,https://www.bbc.co.uk/food/recipes/steamed_syrup_sponge_86564,4.875,8,150,Desserts,British,"lemon, egg, custard, caster sugar, self-raising flour, golden syrup, butter"
2738,2739,Stewed rhubarb ,https://food-images.files.bbci.co.uk/food/recipes/stewed_rhubarb_34417_16x9.jpg,https://www.bbc.co.uk/food/recipes/stewed_rhubarb_34417,4.571428571,7,40,Desserts,British,"rhubarb, orange juice, caster sugar, cinnamon, star anise"
2739,2740,Sticky barbecue chicken ,https://food-images.files.bbci.co.uk/food/recipes/orientalstickychicke_67594_16x9.jpg,https://www.bbc.co.uk/food/recipes/orientalstickychicke_67594,4.272727273,11,780,Main course,Chinese,"chicken wing, whole chicken, orange, marmalade, garlic, sesame oil, honey, ginger, soy sauce"
2740,2741,Sticky chicken,https://food-images.files.bbci.co.uk/food/recipes/honey_chicken_39457_16x9.jpg,https://www.bbc.co.uk/food/recipes/honey_chicken_39457,4.695652174,23,120,Main course, ,"chicken leg, garlic, tomato purée, honey, worcestershire sauce, ketchup, mustard"
2741,2742,Sticky chicken curry with herby orzo ,https://food-images.files.bbci.co.uk/food/recipes/sticky_chicken_and_orzo_24177_16x9.jpg,https://www.bbc.co.uk/food/recipes/sticky_chicken_and_orzo_24177,4.375,8,60,Main course, ,"chicken breast, lime, olive oil, cornflour, honey, parsley, coriander, curry powder, soy sauce, flaked almonds, orzo"
2742,2743,Sticky chicken thighs with lemon and honey,https://food-images.files.bbci.co.uk/food/recipes/stickychickenthighsw_92523_16x9.jpg,https://www.bbc.co.uk/food/recipes/stickychickenthighsw_92523,4,12,90,Main course, ,"chicken thigh, lemon, preserved lemons, olive, garlic, honey, parsley, salt, peppercorn, wholegrain mustard"
2743,2744,Sticky chilli ginger sponge ,https://ichef.bbci.co.uk/images/ic/640xn/p017gx7f.jpg,https://www.bbc.co.uk/food/recipes/sticky_chilli_ginger_16863,4.333333333,6,90,Desserts, ,"lime, chilli pepper, egg, milk, double cream, crème fraîche, stem ginger, sugar, brown sugar, self-raising flour, bicarbonate of soda, treacle, golden syrup, ginger, allspice, butter"
2744,2745,Sticky cranberry sausages,https://food-images.files.bbci.co.uk/food/recipes/sticky_cranberry_64655_16x9.jpg,https://www.bbc.co.uk/food/recipes/sticky_cranberry_64655,4.888888889,9,60,Side dishes, ,"pork sausage, clementine, cranberry, red onion, olive oil, cranberry sauce"
2745,2746,Sticky ginger puddings,https://food-images.files.bbci.co.uk/food/recipes/sticky_ginger_puddings_50048_16x9.jpg,https://www.bbc.co.uk/food/recipes/sticky_ginger_puddings_50048,5,3,60,Desserts, ,"date, tamarind, egg, double cream, stem ginger, brown sugar, self-raising flour, bicarbonate of soda, treacle, salt, ginger, cinnamon, pistachio, whisky, butter"
2746,2747,Sticky jerk chicken wings,https://food-images.files.bbci.co.uk/food/recipes/stickyjerkwingswiths_91690_16x9.jpg,https://www.bbc.co.uk/food/recipes/stickyjerkwingswiths_91690,5,2,240,Starters & nibbles,Caribbean,"chicken wing, orange, chilli pepper, spring onion, olive oil, brown sugar, honey, black pepper, ginger, thyme, cinnamon, vinegar, allspice"
2747,2748,Sticky lamb buns with pickled cucumber relish,https://food-images.files.bbci.co.uk/food/recipes/sticky_lamb_buns_with_a_40943_16x9.jpg,https://www.bbc.co.uk/food/recipes/sticky_lamb_buns_with_a_40943,5,2,90,Main course,Turkish and Middle Eastern,"lamb shoulder, pomegranate, red onion, cucumber, sesame oil, caster sugar, honey, harissa, salt, cumin, cinnamon, dill, rice vinegar, nigella seeds, bread roll"
2748,2749,Sticky stem gingerbread cake,https://food-images.files.bbci.co.uk/food/recipes/spiced_gingerbread_45369_16x9.jpg,https://www.bbc.co.uk/food/recipes/spiced_gingerbread_45369,4.838709677,31,90,Cakes and baking,Caribbean,"egg, milk, stem ginger, sugar, bicarbonate of soda, treacle, golden syrup, mace, ginger, cinnamon, cloves, cayenne pepper, allspice, butter, plain flour"
2749,2750,Sticky toffee apple pudding with calvados caramel sauce,https://food-images.files.bbci.co.uk/food/recipes/sticky_toffee_apple_82973_16x9.jpg,https://www.bbc.co.uk/food/recipes/sticky_toffee_apple_82973,5,11,90,Desserts, ,"Bramley apple, apple, egg, double cream, ice cream, caster sugar, brown sugar, self-raising flour, vanilla extract, bicarbonate of soda, golden syrup, calvados, butter"
2750,2751,Sticky toffee pudding with custard,https://food-images.files.bbci.co.uk/food/recipes/sticky_toffee_pudding_74117_16x9.jpg,https://www.bbc.co.uk/food/recipes/sticky_toffee_pudding_74117,5,1,90,Cakes and baking,British,"date, egg, milk, double cream, caster sugar, baking powder, brown sugar, vanilla extract, bicarbonate of soda, butter, plain flour"
2751,2752,Stilton puffs,https://food-images.files.bbci.co.uk/food/recipes/stilton_puffs_33929_16x9.jpg,https://www.bbc.co.uk/food/recipes/stilton_puffs_33929,4.6,5,60,Starters & nibbles,British,"egg, parmesan, Stilton, puff pastry, plain flour"
2752,2753,"Stilton, spinach and new potato quiche with walnut pastry ",https://food-images.files.bbci.co.uk/food/recipes/stilton_spinach_and_new_40747_16x9.jpg,https://www.bbc.co.uk/food/recipes/stilton_spinach_and_new_40747,3.8,5,120,Light meals & snacks, ,"lemon, spinach, new potatoes, egg, double cream, parmesan, Stilton, black pepper, thyme, paprika, nutmeg, cayenne pepper, walnut, butter, plain flour"
2753,2754,Stir-fried chicken and broccoli with noodles,https://food-images.files.bbci.co.uk/food/recipes/stir_fried_chicken_and_37476_16x9.jpg,https://www.bbc.co.uk/food/recipes/stir_fried_chicken_and_37476,5,8,60,Main course,Chinese,"whole chicken, purple sprouting broccoli, garlic, onion, chilli pepper, spring onion, vegetable oil, sesame oil, cornflour, black pepper, ginger, soy sauce, sesame seeds, dry sherry, rice noodles"
2754,2755,Stir-fried chilli chicken,https://food-images.files.bbci.co.uk/food/recipes/chillichickenwithjas_89288_16x9.jpg,https://www.bbc.co.uk/food/recipes/chillichickenwithjas_89288,4.5,6,40,Main course,Chinese,"chicken breast, garlic, chilli pepper, tomato, spring onion, courgette, vegetable oil, brown sugar, black pepper, ginger, soy sauce, ketchup"
2755,2756,Stir-fried chilli pork,https://food-images.files.bbci.co.uk/food/recipes/stir-fried_chilli_pork_54692_16x9.jpg,https://www.bbc.co.uk/food/recipes/stir-fried_chilli_pork_54692,4.785714286,14,40,Main course,Thai and South-East Asian,"pork fillet, garlic, chilli pepper, spring onion, vegetable oil, sesame oil, sugar, dried chilli, soy sauce, hoisin sauce, peanuts, mirin, jasmine rice"
2756,2757,Stir-fried corn and chilli ,https://food-images.files.bbci.co.uk/food/recipes/stir-fried_corn_and_54932_16x9.jpg,https://www.bbc.co.uk/food/recipes/stir-fried_corn_and_54932,5,1,40,Side dishes, ,"chilli pepper, sweetcorn, vegetable oil, sugar, white pepper, beef stock"
2757,2758,Stir-fried pork with ginger and soy,https://food-images.files.bbci.co.uk/food/recipes/stir_fried_pork_with_85173_16x9.jpg,https://www.bbc.co.uk/food/recipes/stir_fried_pork_with_85173,4.896551724,29,60,Main course, ,"pork tenderloin, garlic, spring onion, mushroom, vegetable oil, cornflour, black pepper, ginger, soy sauce, mangetout"
2758,2759,Stollen,https://food-images.files.bbci.co.uk/food/recipes/stollen_27553_16x9.jpg,https://www.bbc.co.uk/food/recipes/stollen_27553,3.142857143,21,240,Cakes and baking, ,"currants, raisins, milk, candied peel, strong white flour, almond extract, caster sugar, vanilla extract, yeast, marzipan, salt, cloves, nutmeg, almond, butter"
2759,2760,Store cupboard spaghetti ,https://food-images.files.bbci.co.uk/food/recipes/store_cupboard_spaghetti_52726_16x9.jpg,https://www.bbc.co.uk/food/recipes/store_cupboard_spaghetti_52726,4,2,60,Main course,Italian,"olive, capers, artichoke, chopped tomatoes, tomato purée, olive oil, black pepper, oregano, tagliatelle"
2760,2761,Stout bread,https://food-images.files.bbci.co.uk/food/recipes/stout_bread_36368_16x9.jpg,https://www.bbc.co.uk/food/recipes/stout_bread_36368,4,3,90,Cakes and baking,Irish,"vegetable oil, buttermilk, wholemeal flour, brown sugar, bicarbonate of soda, salt, plain flour"
2761,2762,Strawberries and cream meringues,https://food-images.files.bbci.co.uk/food/recipes/meringueswithclotted_516_16x9.jpg,https://www.bbc.co.uk/food/recipes/meringueswithclotted_516,4.25,4,150,Desserts,British,"strawberry, clotted cream, egg, caster sugar"
2762,2763,Strawberry and almond crumble,https://food-images.files.bbci.co.uk/food/recipes/strawberry_and_almond_38519_16x9.jpg,https://www.bbc.co.uk/food/recipes/strawberry_and_almond_38519,4.6,5,90,Desserts,British,"strawberry, double cream, caster sugar, baking powder, vanilla extract, demerara sugar, flaked almonds, ground almonds, butter, plain flour"
2763,2764,Strawberry and clotted cream summer puddings,https://food-images.files.bbci.co.uk/food/recipes/strawberry_and_clotted_77424_16x9.jpg,https://www.bbc.co.uk/food/recipes/strawberry_and_clotted_77424,5,1,60,Desserts, ,"strawberry, vegetable oil, clotted cream, double cream, caster sugar, basil, white bread"
2764,2765,Strawberry and mascarpone Swiss roll ,https://food-images.files.bbci.co.uk/food/recipes/strawberry_and_16874_16x9.jpg,https://www.bbc.co.uk/food/recipes/strawberry_and_16874,4,2,150,Cakes and baking, ,"strawberry, orange juice, egg, mascarpone, caster sugar, sugar, vanilla extract, salt, plain flour"
2765,2766,Strawberry and vanilla cake,https://food-images.files.bbci.co.uk/food/recipes/strawberry_and_vanilla_41806_16x9.jpg,https://www.bbc.co.uk/food/recipes/strawberry_and_vanilla_41806,4.875,8,150, , ,"strawberry, egg, milk, sugar, baking powder, vanilla extract, salt, butter, plain flour"
2766,2767,Strawberry Daiquiri,https://food-images.files.bbci.co.uk/food/recipes/strawberrydiaquiri_86315_16x9.jpg,https://www.bbc.co.uk/food/recipes/strawberrydiaquiri_86315,4.333333333,3,30,Drinks and cocktails, ,"strawberry, lime juice, sugar, rum"
2767,2768,Strawberry ice lolly,https://food-images.files.bbci.co.uk/food/recipes/strawberryicelollies_89303_16x9.jpg,https://www.bbc.co.uk/food/recipes/strawberryicelollies_89303,5,4,30,Desserts, ,"strawberry, yoghurt, caster sugar"
2768,2769,Strawberry jam,https://food-images.files.bbci.co.uk/food/recipes/strawberry_jam_82129_16x9.jpg,https://www.bbc.co.uk/food/recipes/strawberry_jam_82129,4.1875,16,60,Other, ,"strawberry, lemon, sugar"
2769,2770,Strawberry lassi,https://food-images.files.bbci.co.uk/food/recipes/strawberrylassi_86562_16x9.jpg,https://www.bbc.co.uk/food/recipes/strawberrylassi_86562,3.4,5,30,Drinks and cocktails,Indian,"yoghurt, sugar"
2770,2771,Strawberry mascarpone tart,https://food-images.files.bbci.co.uk/food/recipes/strawberrymascarpone_88973_16x9.jpg,https://www.bbc.co.uk/food/recipes/strawberrymascarpone_88973,4.555555556,9,70,Desserts, ,"strawberry, egg, mascarpone, caster sugar, vanilla extract, biscuits, butter"
2771,2772,Strawberry meringue roulade,https://food-images.files.bbci.co.uk/food/recipes/strawberrymeringuero_74824_16x9.jpg,https://www.bbc.co.uk/food/recipes/strawberrymeringuero_74824,5,8,60,Desserts,British,"strawberry, egg, double cream, yoghurt, caster sugar, flaked almonds"
2772,2773,Strawberry milkshake funnel cake,https://food-images.files.bbci.co.uk/food/recipes/milkshake_funnel_cake_20986_16x9.jpg,https://www.bbc.co.uk/food/recipes/milkshake_funnel_cake_20986,3.857142857,7,60,Cakes and baking,American,"vegetable oil, egg, milk, caster sugar, baking powder, self-raising flour"
2773,2774,Strawberry mousse ,https://food-images.files.bbci.co.uk/food/recipes/strawberry_mousse_56435_16x9.jpg,https://www.bbc.co.uk/food/recipes/strawberry_mousse_56435,4.2,5,150,Desserts,French,"strawberry, lemon juice, egg, double cream, gelatine, caster sugar, vanilla extract"
2774,2775,Strawberry pavlova,https://food-images.files.bbci.co.uk/food/recipes/strawberrypavlova_88895_16x9.jpg,https://www.bbc.co.uk/food/recipes/strawberrypavlova_88895,3.5,2,150,Desserts,British,"strawberry, egg, whipping cream, caster sugar, vanilla pod, sherry vinegar"
2775,2776,Strawberry shortcake cupcakes ,https://food-images.files.bbci.co.uk/food/recipes/strawberry_shortcake_91461_16x9.jpg,https://www.bbc.co.uk/food/recipes/strawberry_shortcake_91461,4.333333333,15,60,Cakes and baking, ,"strawberry, clotted cream, egg, ice cream, caster sugar, self-raising flour, vanilla extract, biscuits, butter"
2776,2777,Strawberry tart,https://food-images.files.bbci.co.uk/food/recipes/strawberry_crme_ptissire_01349_16x9.jpg,https://www.bbc.co.uk/food/recipes/strawberry_crme_ptissire_01349,4.428571429,7,150,Desserts, ,"strawberry, egg, milk, cornflour, caster sugar, sugar, vanilla extract, salt, butter, plain flour"
2777,2778,Stress-free full English breakfast,https://food-images.files.bbci.co.uk/food/recipes/stressfreefullenglis_67721_16x9.jpg,https://www.bbc.co.uk/food/recipes/stressfreefullenglis_67721,3.875,8,60,Brunch,British,"pork sausage, black pudding, bacon, tomato, mushroom, egg, bread"
2778,2779,Stromboli,https://food-images.files.bbci.co.uk/food/recipes/prosciutto_mozzarella_87370_16x9.jpg,https://www.bbc.co.uk/food/recipes/prosciutto_mozzarella_87370,5,2,150,Light meals & snacks,Italian,"prosciutto, garlic, onion, chopped tomatoes, olive oil, mozzarella, semolina, strong white flour, caster sugar, yeast, black pepper, salt, basil, oregano, balsamic vinegar"
2779,2780,Stuffed aubergine rolls,https://food-images.files.bbci.co.uk/food/recipes/stuffedaubergineroll_85751_16x9.jpg,https://www.bbc.co.uk/food/recipes/stuffedaubergineroll_85751,5,1,60,Starters & nibbles,Italian,"garlic, spring onion, aubergine, cherry tomatoes, olive oil, mozzarella, ricotta, sugar, black pepper, nutmeg"
2780,2781,Stuffed aubergines,https://food-images.files.bbci.co.uk/food/recipes/stuffed_aubergines_64908_16x9.jpg,https://www.bbc.co.uk/food/recipes/stuffed_aubergines_64908,4.958333333,24,150,Main course,Italian,"lemon, garlic, onion, chilli pepper, tomato, aubergine, olive oil, parmesan, black pepper, thyme, basil, oregano, breadcrumbs"
2781,2782,Stuffed butternut squash,https://food-images.files.bbci.co.uk/food/recipes/stuffedsquash_92588_16x9.jpg,https://www.bbc.co.uk/food/recipes/stuffedsquash_92588,4.857142857,7,150,Side dishes, ,"sultanas, onion, butternut squash, black pepper, ginger, cumin, cinnamon, paprika, butter"
2782,2783,Stuffed chicken breast,https://food-images.files.bbci.co.uk/food/recipes/stuffedchickenbreast_72067_16x9.jpg,https://www.bbc.co.uk/food/recipes/stuffedchickenbreast_72067,5,5,60,Main course,Italian,"chicken breast, pancetta, lemon, olive oil, gorgonzola, black pepper, salt, cranberry sauce, green beans"
2783,2784,Stuffed chicken breasts,https://food-images.files.bbci.co.uk/food/recipes/stuffed_chicken_breasts_14926_16x9.jpg,https://www.bbc.co.uk/food/recipes/stuffed_chicken_breasts_14926,4.3,10,60,Main course, ,"chicken breast, Parma ham, lemon, cherry tomatoes, spinach, olive oil, parmesan, cream cheese, parsley, black pepper, thyme, breadcrumbs"
2784,2785,Stuffed chicken thighs,https://food-images.files.bbci.co.uk/food/recipes/stuffedchickenthighs_93139_16x9.jpg,https://www.bbc.co.uk/food/recipes/stuffedchickenthighs_93139,4.333333333,3,90,Main course, ,"chicken thigh, lemon, garlic, onion, olive oil, egg, parsley, black pepper, thyme, breadcrumbs, butter"
2785,2786,Stuffed chicken wrapped in bacon,https://food-images.files.bbci.co.uk/food/recipes/chickenwrappedinbaco_85206_16x9.jpg,https://www.bbc.co.uk/food/recipes/chickenwrappedinbaco_85206,4.277777778,18,60,Main course, ,"chicken breast, bacon, cherry tomatoes, olive oil, parmesan, cream cheese, parsley, black pepper, breadcrumbs"
2786,2787,Stuffed marrow,https://food-images.files.bbci.co.uk/food/recipes/stuffed_marrow_43279_16x9.jpg,https://www.bbc.co.uk/food/recipes/stuffed_marrow_43279,5,5,180,Main course, ,"beef mince, marrow, garlic, onion, chopped tomatoes, tomato purée, olive oil, pecorino, egg, parmesan, parsley, black pepper, thyme"
2787,2788,Stuffed mushrooms,https://food-images.files.bbci.co.uk/food/recipes/stuffed_mushrooms_89898_16x9.jpg,https://www.bbc.co.uk/food/recipes/stuffed_mushrooms_89898,4.588235294,17,60,Main course, ,"lemon juice, garlic, onion, spinach, Portobello mushrooms, olive oil, cheddar, goats cheese, black pepper"
2788,2789,Stuffed paratha for kids,https://food-images.files.bbci.co.uk/food/recipes/stuffed_paratha_50316_16x9.jpg,https://www.bbc.co.uk/food/recipes/stuffed_paratha_50316,5,1,60,Starters & nibbles,Indian,"whole chicken, lemon juice, spring onion, potato, cauliflower, sweetcorn, vegetable oil, wholemeal flour, desiccated coconut, salt, coriander, curry powder"
2789,2790,Stuffed peppers ,https://food-images.files.bbci.co.uk/food/recipes/roasted_pepper_with_19108_16x9.jpg,https://www.bbc.co.uk/food/recipes/roasted_pepper_with_19108,4.78125,32,90,Main course, ,"orange, garlic, onion, cherry tomatoes, courgette, vegetable oil, goats cheese, black pepper, cumin, coriander, flaked almonds, long-grain rice"
2790,2791,Stuffed Portobello mushrooms with blue cheese ,https://food-images.files.bbci.co.uk/food/recipes/stuffedportabellamus_85840_16x9.jpg,https://www.bbc.co.uk/food/recipes/stuffedportabellamus_85840,4.75,4,60,Starters & nibbles, ,"garlic, onion, Portobello mushrooms, olive oil, gorgonzola, black pepper, thyme, chives, breadcrumbs, butter"
2791,2792,Stuffed roast turkey breast ,https://food-images.files.bbci.co.uk/food/recipes/roast_turkey_crown_10545_16x9.jpg,https://www.bbc.co.uk/food/recipes/roast_turkey_crown_10545,4,5,180,Main course,British,"turkey breast, pork sausage, bacon, lemon, cranberry, onion, leek, sunflower oil, black pepper, thyme, redcurrant jelly, chicken stock, flaked almonds, wine, breadcrumbs, plain flour"
2792,2793,Stuffed vegetables,https://food-images.files.bbci.co.uk/food/recipes/stuffed_vegetables_56352_16x9.jpg,https://www.bbc.co.uk/food/recipes/stuffed_vegetables_56352,4.055555556,18,150,Main course,Greek,"garlic, onion, chilli pepper, tomato, aubergine, courgette, tomato purée, olive oil, parsley, black pepper, oregano, mint, vegetable stock, long-grain rice"
2793,2794,Succotash,https://food-images.files.bbci.co.uk/food/recipes/succotash_35174_16x9.jpg,https://www.bbc.co.uk/food/recipes/succotash_35174,4,5,150,Light meals & snacks,American,"ham, garlic, onion, celery, courgette, butternut squash, sweetcorn, vegetable oil, black pepper, tarragon, butter beans"
2794,2795,Sucuk pide,https://food-images.files.bbci.co.uk/food/recipes/sucuk_pide_41220_16x9.jpg,https://www.bbc.co.uk/food/recipes/sucuk_pide_41220,5,2,150, ,Turkish and Middle Eastern,"chilli pepper, tomato, olive oil, cheddar, yeast, salt"
2795,2796,Sugar-free carrot cake with orange cream cheese icing,https://food-images.files.bbci.co.uk/food/recipes/spiced_carrot_cake_with_04420_16x9.jpg,https://www.bbc.co.uk/food/recipes/spiced_carrot_cake_with_04420,3.1875,48,150,Cakes and baking, ,"raisins, orange, carrot, sunflower oil, egg, milk, cheddar, self-raising flour, bicarbonate of soda, mixed spice, walnut, ground almonds"
2796,2797,Sugar-free chocolate brownies,https://food-images.files.bbci.co.uk/food/recipes/sugar-free_chocolate_90899_16x9.jpg,https://www.bbc.co.uk/food/recipes/sugar-free_chocolate_90899,2.060606061,33,90,Cakes and baking, ,"banana, sweet potato, vegetable oil, egg, milk, self-raising flour, bicarbonate of soda, cocoa powder, butter"
2797,2798,Sugar-free mango and lime mousse,https://food-images.files.bbci.co.uk/food/recipes/mango_and_lime_mousse_97668_16x9.jpg,https://www.bbc.co.uk/food/recipes/mango_and_lime_mousse_97668,2.2,5,130,Desserts, ,"mango, lime, double cream, gelatine"
2798,2799,Sugar-free strawberry and banana ice cream ,https://food-images.files.bbci.co.uk/food/recipes/strawberry_and_banana_24556_16x9.jpg,https://www.bbc.co.uk/food/recipes/strawberry_and_banana_24556,4,4,130,Desserts, ,"banana, strawberry, egg, milk, double cream, vanilla pod"
2799,2800,Sumac lamb chops with crushed caramelised onion potatoes,https://food-images.files.bbci.co.uk/food/recipes/sumac_lamb_chops_with_87399_16x9.jpg,https://www.bbc.co.uk/food/recipes/sumac_lamb_chops_with_87399,5,1,90,Main course, ,"lamb chop, onion, potato, olive oil, brown sugar, sumac, salt"
2800,2801,Summer berry and heather honey meringue roulade,https://food-images.files.bbci.co.uk/food/recipes/summer_berry_and_heather_67533_16x9.jpg,https://www.bbc.co.uk/food/recipes/summer_berry_and_heather_67533,5,1,90,Desserts, ,"strawberry, blackberry, raspberry, egg, double cream, caster sugar, honey, flaked almonds"
2801,2802,Summer berry jam,https://food-images.files.bbci.co.uk/food/recipes/speedysummerberryjam_70058_16x9.jpg,https://www.bbc.co.uk/food/recipes/speedysummerberryjam_70058,5,3,180,Other, ,"mixed berries, sugar"
2802,2803,Summer berry shortbread cake,https://food-images.files.bbci.co.uk/food/recipes/summer_berry_shortbread_93106_16x9.jpg,https://www.bbc.co.uk/food/recipes/summer_berry_shortbread_93106,4.75,4,150,Cakes and baking,British,"blueberry, raspberry, egg, yoghurt, caster sugar, sugar, baking powder, vanilla extract, desiccated coconut, salt, flaked almonds, butter, plain flour"
2803,2804,Summer fruit smoothie,https://food-images.files.bbci.co.uk/food/recipes/summer_fruit_smoothie_22742_16x9.jpg,https://www.bbc.co.uk/food/recipes/summer_fruit_smoothie_22742,3,5,30,Drinks and cocktails, ,"banana, blackberry, blueberry, raspberry, milk, yoghurt, caster sugar"
2804,2805,Summer pudding loaf ,https://food-images.files.bbci.co.uk/food/recipes/summer_pudding_loaf_92270_16x9.jpg,https://www.bbc.co.uk/food/recipes/summer_pudding_loaf_92270,4.666666667,6,730,Desserts,British,"mixed berries, caster sugar, white bread"
2805,2806,Summer salad,https://food-images.files.bbci.co.uk/food/recipes/summersalad_91685_16x9.jpg,https://www.bbc.co.uk/food/recipes/summersalad_91685,5,1,60,Light meals & snacks, ,"carrot, peas, radish, Little Gem lettuce, olive oil, sunflower oil, caster sugar, lemon balm, parsley, black pepper, salt, chives, mint, white wine vinegar, Dijon mustard, broad beans"
2806,2807,Summer vegetable soup,https://ichef.bbci.co.uk/images/ic/640xn/p01782qf.jpg,https://www.bbc.co.uk/food/recipes/summer_vegetable_soup_10343,5,2,90,Light meals & snacks, ,"garlic, onion, tomato, celery, leek, peas, courgette, tomato purée, olive oil, parmesan, black pepper, basil, chicken stock, green beans, broad beans, spaghetti"
2807,2808,Summery green coleslaw,https://food-images.files.bbci.co.uk/food/recipes/summery_green_coleslaw_23859_16x9.jpg,https://www.bbc.co.uk/food/recipes/summery_green_coleslaw_23859,5,4,40,Side dishes, ,"apple, lime, lemon, spring onion, celery, courgette, green cabbage, yoghurt, sugar, basil, fennel, mixed herbs, mayonnaise, broad beans"
2808,2809,Sun-blushed tomato and feta salad,https://food-images.files.bbci.co.uk/food/recipes/sun-blushed_tomato_and_23591_16x9.jpg,https://www.bbc.co.uk/food/recipes/sun-blushed_tomato_and_23591,4.666666667,3,30,Light meals & snacks, ,"olive, tomato, olive oil, feta"
2809,2810,Sun-dried tomato and olive bread,https://food-images.files.bbci.co.uk/food/recipes/sundriedtomatoandoli_66043_16x9.jpg,https://www.bbc.co.uk/food/recipes/sundriedtomatoandoli_66043,4.047619048,21,150,Cakes and baking,Italian,"olive, tomato, olive oil, strong white flour, yeast, salt"
2810,2811,Sun-dried tomato and poppy seed savoury biscuits,https://food-images.files.bbci.co.uk/food/recipes/sun-dried_tomato_and_86934_16x9.jpg,https://www.bbc.co.uk/food/recipes/sun-dried_tomato_and_86934,3.5,2,60,Cakes and baking, ,"tomato, egg, parmesan, salt, poppy seeds, sesame seeds, butter, plain flour"
2811,2812,Sun-dried tomato and rosemary palmiers,https://food-images.files.bbci.co.uk/food/recipes/sun-dried_tomato_and_97049_16x9.jpg,https://www.bbc.co.uk/food/recipes/sun-dried_tomato_and_97049,4.333333333,3,90,Starters & nibbles, ,"tomato, egg, puff pastry, rosemary, plain flour"
2812,2813,Sunny vegetable patties,https://food-images.files.bbci.co.uk/food/recipes/sunnyvegetablepattie_91709_16x9.jpg,https://www.bbc.co.uk/food/recipes/sunnyvegetablepattie_91709,4.166666667,6,120, ,Caribbean,"carrot, spring onion, butternut squash, sweetcorn, egg, Double Gloucester, black pepper, salt, ginger, coriander, turmeric, butter, plain flour"
2813,2814,Sunshine baked oats ,https://food-images.files.bbci.co.uk/food/recipes/sunshine_baked_oats_18627_16x9.jpg,https://www.bbc.co.uk/food/recipes/sunshine_baked_oats_18627,4.7,10,90,Cakes and baking, ,"dried fruit, mandarin, pineapple, yoghurt, oats, cinnamon"
